District,PM10,PM2.5,Carbon Monoxide,Nitrogen Dioxide,Sulphur Dioxide,Ozone,Dust,Final_AQI,Date
Bhakkar,40.193939393939395,26.983712121212122,368.5568181818182,7.811742424242424,8.72121212121212,98.73863636363637,1.424242424242424,65.63905303030303,2024-09-21
Bhakkar,41.20378787878788,27.60757575757576,362.51893939393943,7.517803030303031,7.514772727272727,100.68560606060606,1.8181818181818183,65.49335227272728,2024-09-22
Bhakkar,54.526515151515156,35.38068181818182,414.155303030303,8.977272727272728,6.962121212121212,105.16666666666667,5.2272727272727275,76.71316287878788,2024-09-23
Bhakkar,55.95265151515152,36.42689393939394,415.32575757575756,8.437878787878788,7.514772727272727,101.86363636363636,4.829545454545454,77.07246212121213,2024-09-24
Bhakkar,72.89393939393939,47.439772727272725,408.60227272727275,5.79810606060606,7.05530303030303,110.2121212121212,4.8522727272727275,83.78272727272727,2024-09-25
Bhakkar,83.4375,54.24886363636364,399.969696969697,3.1435606060606065,6.965530303030303,127.75,4.871212121212121,88.60520833333334,2024-09-26
Bhakkar,27.501136363636363,18.215151515151515,362.45454545454544,3.6090909090909093,2.3553030303030305,101.39772727272727,2.746212121212121,58.72850378787879,2024-09-27
Bhakkar,48.900378787878786,32.00606060606061,478.64772727272725,10.959090909090909,2.753787878787879,87.60606060606061,5.928030303030304,79.06763257575757,2024-09-28
Bhakkar,60.98522727272728,38.334848484848486,496.78409090909093,11.272727272727273,3.0522727272727272,83.23106060606061,12.77651515151515,85.46649621212121,2024-09-29
Bhakkar,69.4090909090909,40.04928229665072,468.94736842105266,10.416267942583731,3.839712918660287,89.94258373205741,26.3444976076555,86.51722488038278,2024-09-30
Chakwal,45.068,24.75,276.08000000000004,6.638,5.644,88.02000000000001,26.46,56.7476,2023-06-22
Chakwal,47.940416666666664,26.01291666666667,265.1333333333333,6.423333333333333,4.876666666666667,107.93333333333334,30.0625,58.749291666666664,2023-06-23
Chakwal,52.80375,29.46041666666667,297.82916666666665,6.3950000000000005,4.76375,111.7625,30.008333333333336,64.46125,2023-06-24
Chakwal,67.44625,38.652499999999996,290.22083333333336,3.873333333333333,6.078333333333333,136.15416666666667,36.68333333333333,72.1851875,2023-06-25
Chakwal,39.47375,24.898750000000003,332.7291666666667,11.307083333333333,4.254583333333334,94.58749999999999,12.725,61.5825625,2023-06-26
Chakwal,36.935,23.874166666666667,286.0541666666667,5.355833333333333,4.372083333333333,115.53750000000001,11.154166666666667,57.15975,2023-06-27
Chakwal,39.222500000000004,24.391666666666666,283.34166666666664,7.113333333333333,3.856666666666667,107.95416666666667,15.637500000000001,57.26766666666666,2023-06-28
Chakwal,49.48583333333334,28.211250000000003,301.5416666666667,8.179583333333333,4.033333333333333,110.44583333333333,28.2,63.66329166666667,2023-06-29
Chakwal,58.05875,31.852083333333336,363.93333333333334,11.597916666666668,3.8854166666666665,105.51666666666667,35.57083333333333,73.32947916666667,2023-06-30
Chakwal,54.88666666666666,30.984166666666667,330.16249999999997,8.511666666666667,3.33,102.59166666666665,30.445833333333336,67.87516666666667,2023-07-01
Chakwal,52.03958333333333,27.379583333333333,329.18333333333334,9.27375,3.0233333333333334,100.39583333333333,36.19583333333333,66.31589583333333,2023-07-02
Chakwal,64.78458333333333,34.8375,351.3416666666667,8.387500000000001,5.05375,109.5625,41.62916666666667,74.84089583333333,2023-07-03
Chakwal,61.9975,35.30916666666666,278.40833333333336,4.850833333333333,6.625833333333333,124.74583333333334,33.86666666666667,67.72562500000001,2023-07-04
Chakwal,32.62833333333333,19.94125,311.3833333333333,8.077916666666667,4.192083333333334,100.01666666666667,15.408333333333333,56.683708333333335,2023-07-05
Chakwal,92.6675,38.59291666666667,305.9291666666667,8.020416666666668,4.87875,107.71249999999999,108.58333333333333,81.29937500000001,2023-07-06
Chakwal,69.27916666666667,33.36291666666667,328.6958333333333,10.700416666666667,4.320833333333334,110.59583333333335,61.62916666666666,74.70829166666667,2023-07-07
Chakwal,44.54291666666666,24.298750000000002,270.71250000000003,6.2225,4.461666666666667,106.10416666666667,33.40833333333334,57.942041666666675,2023-07-08
Chakwal,24.387500000000003,15.807083333333333,248.5666666666667,7.383333333333333,3.5229166666666667,89.66250000000001,5.833333333333333,45.623020833333335,2023-07-09
Chakwal,25.956666666666667,15.28125,312.03749999999997,12.42125,4.01375,94.90416666666665,12.533333333333333,53.894875000000006,2023-07-10
Chakwal,52.814166666666665,23.75125,401.2583333333334,17.039166666666667,3.93625,99.6125,55.94583333333333,74.97522916666667,2023-07-11
Chakwal,69.59583333333333,34.75791666666667,368.25416666666666,7.270416666666667,4.920416666666667,121.60833333333333,54.82916666666667,79.39875,2023-07-12
Chakwal,60.54958333333334,32.60958333333333,369.01666666666665,9.007083333333332,4.4558333333333335,118.6375,36.708333333333336,75.68727083333333,2023-07-13
Chakwal,62.565416666666664,40.044583333333335,333.5708333333333,5.895833333333333,4.773333333333333,135.85416666666666,14.424999999999999,74.67795833333334,2023-07-14
Chakwal,51.31583333333333,32.45333333333333,343.08750000000003,8.389166666666666,4.394583333333333,118.92916666666667,14.0,69.54179166666667,2023-07-15
Chakwal,64.89916666666666,41.015,392.58750000000003,14.587916666666667,3.06875,93.375,16.504166666666666,78.39506250000001,2023-07-16
Chakwal,67.90791666666667,40.9575,351.925,9.282083333333334,4.0200000000000005,109.58749999999999,24.650000000000002,76.39441666666667,2023-07-17
Chakwal,68.50708333333334,41.032916666666665,331.40833333333336,5.649583333333333,4.284583333333333,122.05416666666667,26.333333333333332,75.3238125,2023-07-18
Chakwal,47.134166666666665,31.810833333333335,358.24583333333334,8.787083333333333,5.072916666666667,98.0625,5.629166666666666,67.47389583333334,2023-07-19
Chakwal,46.18833333333333,30.802916666666665,370.51666666666665,13.535833333333334,3.295,94.79583333333333,6.358333333333333,68.45685416666667,2023-07-20
Chakwal,44.35666666666666,30.51375,343.4791666666667,9.811666666666667,3.5220833333333332,99.13333333333333,2.720833333333333,64.93885416666667,2023-07-21
Chakwal,30.230833333333333,20.416666666666668,299.075,5.81375,5.171666666666667,105.2625,3.345833333333333,54.65214583333333,2023-07-22
Chakwal,41.495416666666664,27.093333333333334,361.325,15.457916666666668,4.698333333333333,84.875,7.941666666666666,64.95279166666667,2023-07-23
Chakwal,42.102916666666665,27.898333333333337,337.05833333333334,12.237499999999999,4.631666666666667,90.15833333333335,6.779166666666666,62.859729166666675,2023-07-24
Chakwal,39.23291666666667,26.14625,290.1375,7.950833333333333,3.36125,93.42083333333333,5.991666666666667,56.52895833333333,2023-07-25
Chakwal,47.18666666666667,32.325,362.7083333333333,9.377083333333333,4.793333333333333,93.3875,3.204166666666667,67.53360416666668,2023-07-26
Chakwal,64.86166666666666,43.99583333333334,357.75,9.297083333333333,3.720416666666667,103.52499999999999,6.004166666666666,75.4086875,2023-07-27
Chakwal,53.0525,34.03625,278.3833333333333,5.1225,3.0408333333333335,110.625,12.991666666666667,62.3950625,2023-07-28
Chakwal,45.42541666666667,26.791666666666668,326.78749999999997,11.060416666666667,3.3320833333333333,91.65416666666665,21.854166666666668,62.98341666666667,2023-07-29
Chakwal,45.41833333333333,24.895833333333332,351.68333333333334,12.405000000000001,2.9895833333333335,93.54166666666667,29.320833333333336,65.72679166666667,2023-07-30
Chakwal,55.18416666666667,24.836250000000003,367.66249999999997,16.712500000000002,3.64125,88.3875,56.25,71.29360416666667,2023-07-31
Chakwal,69.90666666666667,32.0325,383.0708333333334,15.012500000000001,4.7175,96.425,65.38333333333334,79.42716666666668,2023-08-01
Chakwal,64.87166666666667,31.085833333333337,272.1125,5.03875,4.7283333333333335,113.27083333333333,59.2125,66.71697916666666,2023-08-02
Chakwal,92.52,36.85583333333333,367.82916666666665,14.385833333333332,4.6658333333333335,93.99166666666667,115.80833333333334,86.94091666666668,2023-08-03
Chakwal,75.50791666666667,34.54416666666666,272.2708333333333,5.191666666666666,5.0441666666666665,108.88333333333333,81.74166666666666,70.9986875,2023-08-04
Chakwal,78.33666666666666,33.45458333333333,344.3125,12.3575,4.538749999999999,94.41666666666667,93.5625,78.80635416666667,2023-08-05
Chakwal,90.7675,37.13041666666667,265.74583333333334,5.263333333333333,4.560416666666667,108.60833333333333,111.99166666666667,76.25502083333333,2023-08-06
Chakwal,80.73416666666667,34.143750000000004,346.25416666666666,14.720833333333333,4.5720833333333335,97.1375,94.78333333333335,80.46314583333334,2023-08-07
Chakwal,82.73958333333333,36.75208333333333,335.0625,8.831249999999999,4.297916666666667,104.66666666666667,89.94166666666666,80.09739583333334,2023-08-08
Chakwal,107.47791666666667,49.63458333333333,354.4583333333333,6.8758333333333335,5.66375,115.95416666666667,113.25416666666666,93.57983333333334,2023-08-09
Chakwal,87.45291666666667,42.329166666666666,328.21250000000003,6.805833333333333,4.930833333333333,112.01666666666667,89.4375,82.45427083333334,2023-08-10
Chakwal,92.19833333333334,38.607083333333335,337.5083333333333,9.29875,4.404166666666667,93.15416666666665,116.1125,83.40845833333333,2023-08-11
Chakwal,82.51166666666667,33.60541666666666,290.3208333333333,9.48875,5.422083333333333,89.3625,107.25416666666666,74.32583333333334,2023-08-12
Chakwal,73.13166666666667,33.852916666666665,264.44166666666666,4.724583333333333,5.385000000000001,109.5625,78.65833333333333,69.32666666666667,2023-08-13
Chakwal,148.13875,48.879999999999995,258.21250000000003,4.0225,5.83875,118.81666666666666,241.08333333333334,100.19902083333334,2023-08-14
Chakwal,94.7475,38.17,299.79583333333335,8.8025,4.287916666666667,99.12083333333334,123.09166666666665,81.02479166666667,2023-08-15
Chakwal,112.64083333333333,44.78791666666667,346.7916666666667,9.37375,5.514166666666667,102.82916666666667,142.1625,93.38487500000001,2023-08-16
Chakwal,101.89166666666667,43.69125,367.325,10.552083333333334,5.721666666666667,103.38333333333333,112.71666666666665,91.25737500000001,2023-08-17
Chakwal,88.28708333333333,41.805,340.69166666666666,8.047083333333333,5.89,113.27499999999999,82.23333333333333,83.82741666666668,2023-08-18
Chakwal,92.18666666666667,46.335,367.9166666666667,8.396666666666667,8.000416666666666,112.6375,72.22916666666667,88.35683333333334,2023-08-19
Chakwal,82.62083333333334,45.05583333333333,390.4083333333333,9.114166666666666,6.16125,111.375,46.854166666666664,86.42345833333333,2023-08-20
Chakwal,83.35916666666667,47.437916666666666,420.2916666666667,10.364166666666668,5.196666666666666,105.25416666666666,35.82083333333333,89.11918750000001,2023-08-21
Chakwal,67.67458333333333,39.74041666666667,352.0958333333333,7.3374999999999995,5.766249999999999,105.13333333333333,24.233333333333334,75.46558333333334,2023-08-22
Chakwal,61.489583333333336,34.16458333333333,308.98333333333335,4.109166666666667,6.579583333333333,124.85833333333333,35.170833333333334,70.33058333333334,2023-08-23
Chakwal,119.32708333333333,41.202083333333334,281.64166666666665,5.712083333333333,3.995416666666667,104.97500000000001,185.25,89.3128125,2023-08-24
Chakwal,69.70708333333333,29.84166666666667,260.7083333333333,5.7975,3.464166666666667,102.19166666666666,86.6375,66.72510416666667,2023-08-25
Chakwal,55.093333333333334,29.057083333333335,403.0416666666667,15.34625,3.3041666666666667,87.44166666666666,41.44583333333333,74.79058333333334,2023-08-26
Chakwal,49.24,25.1575,314.4458333333333,7.608333333333333,3.908333333333333,106.19166666666666,39.045833333333334,64.1475,2023-08-27
Chakwal,65.25583333333334,32.250416666666666,329.0208333333333,7.670833333333333,5.4433333333333325,110.925,54.362500000000004,72.78422916666666,2023-08-28
Chakwal,74.1075,30.39625,351.81666666666666,14.155416666666667,3.919583333333333,87.74166666666667,90.5,77.12204166666668,2023-08-29
Chakwal,94.50833333333333,36.76375,413.925,14.90875,4.742083333333333,91.09583333333335,123.04583333333333,92.18291666666669,2023-08-30
Chakwal,68.53833333333334,31.655833333333334,339.79583333333335,9.389999999999999,5.842083333333334,95.06666666666666,63.09583333333333,73.68229166666667,2023-08-31
Chakwal,51.25833333333333,26.5825,305.5125,8.802083333333334,5.7508333333333335,96.10833333333333,33.675000000000004,63.2014375,2023-09-01
Chakwal,56.981249999999996,31.219166666666666,378.32916666666665,10.727916666666665,5.874583333333334,94.93333333333334,28.795833333333334,73.01279166666667,2023-09-02
Chakwal,57.55416666666667,31.326666666666668,372.7791666666667,10.77625,5.585416666666667,106.9875,28.662499999999998,73.80497916666667,2023-09-03
Chakwal,63.711666666666666,36.6175,378.21250000000003,7.6691666666666665,6.3687499999999995,115.575,20.587500000000002,77.27766666666668,2023-09-04
Chakwal,50.69541666666667,26.860833333333332,430.81666666666666,14.174583333333333,6.6187499999999995,108.67916666666667,27.116666666666664,77.48254166666668,2023-09-05
Chakwal,57.62291666666667,22.772916666666664,298.6791666666667,8.217916666666666,3.920833333333333,102.5125,67.125,65.19914583333333,2023-09-06
Chakwal,48.39875,23.548333333333332,396.4041666666667,13.825000000000001,4.0200000000000005,90.425,37.425000000000004,71.0166875,2023-09-07
Chakwal,56.6625,30.392916666666668,446.8458333333333,12.970416666666667,5.212916666666667,96.53333333333332,29.508333333333336,80.04404166666667,2023-09-08
Chakwal,68.48875,38.916666666666664,491.74583333333334,10.8975,6.913333333333334,108.8625,20.849999999999998,90.28064583333334,2023-09-09
Chakwal,59.31666666666666,34.85458333333333,445.0208333333333,7.900833333333334,6.167083333333333,112.27083333333333,14.341666666666667,81.79089583333334,2023-09-10
Chakwal,62.38583333333333,36.09583333333334,451.0833333333333,8.538333333333332,5.6375,102.02083333333333,18.974999999999998,82.72408333333334,2023-09-11
Chakwal,52.867916666666666,30.41333333333333,447.22499999999997,10.423333333333334,5.204166666666667,96.83749999999999,17.808333333333334,78.20089583333333,2023-09-12
Chakwal,63.157916666666665,35.50291666666667,453.68333333333334,10.455416666666666,6.02375,94.87916666666666,25.1875,82.95152083333333,2023-09-13
Chakwal,72.74833333333333,41.74791666666667,425.02500000000003,6.321666666666666,8.205,111.15833333333335,26.745833333333334,85.3484375,2023-09-14
Chakwal,68.32333333333334,40.1625,363.2791666666667,4.2370833333333335,8.235416666666667,120.02083333333333,22.145833333333332,78.01785416666667,2023-09-15
Chakwal,58.73374999999999,35.11,391.89166666666665,9.151666666666667,5.5425,99.04583333333333,18.666666666666668,75.41502083333334,2023-09-16
Chakwal,46.14791666666667,29.590416666666666,362.0916666666667,5.550833333333333,6.125,105.85833333333333,6.691666666666666,67.50929166666667,2023-09-17
Chakwal,27.89708333333333,18.872916666666665,394.06666666666666,14.487083333333333,4.534583333333333,77.99166666666666,1.4875,61.59922916666667,2023-09-18
Chakwal,23.435000000000002,16.16541666666667,321.47083333333336,9.735000000000001,5.249583333333334,85.34166666666665,0.6333333333333333,52.59822916666667,2023-09-19
Chakwal,20.671666666666667,14.222500000000002,327.075,10.184166666666666,4.339166666666666,85.22916666666667,0.5708333333333333,51.94404166666667,2023-09-20
Chakwal,31.98125,21.490416666666665,312.3666666666667,9.182083333333333,3.69,93.39999999999999,2.533333333333333,55.8175625,2023-09-21
Chakwal,29.729166666666668,19.06125,285.97499999999997,5.551666666666667,4.625,97.9875,6.591666666666666,52.21868750000001,2023-09-22
Chakwal,32.816250000000004,20.991666666666667,363.2,12.965416666666668,4.3950000000000005,78.2,8.2125,60.38691666666667,2023-09-23
Chakwal,38.34583333333333,23.205,335.7083333333333,9.880833333333333,5.234583333333334,88.34166666666665,13.820833333333333,60.48933333333334,2023-09-24
Chakwal,41.235,23.600416666666664,359.4041666666667,11.522083333333333,4.662916666666667,95.51666666666667,17.770833333333332,64.78408333333333,2023-09-25
Chakwal,40.172916666666666,21.572083333333335,356.71250000000003,12.892916666666666,3.28,87.25833333333333,24.337500000000002,63.31214583333334,2023-09-26
Chakwal,57.98666666666667,27.326666666666668,362.85833333333335,12.860833333333334,3.5683333333333334,80.81666666666668,52.4375,70.60366666666667,2023-09-27
Chakwal,75.16541666666667,37.36375,335.25,8.480416666666667,5.963333333333334,93.70833333333333,60.90833333333333,75.94193750000001,2023-09-28
Chakwal,52.337916666666665,29.855833333333333,259.84583333333336,5.54,4.119583333333334,93.36666666666667,27.6375,58.49452083333333,2023-09-29
Chakwal,33.56458333333334,18.880416666666665,285.59583333333336,8.341666666666667,3.1133333333333333,88.45833333333333,17.662499999999998,52.962375,2023-09-30
Chakwal,22.115416666666665,13.602083333333333,344.5125,14.416666666666666,2.8816666666666664,79.9375,6.3875,54.14441666666667,2023-10-01
Chakwal,38.66875,22.43041666666667,387.87083333333334,15.632916666666667,3.3883333333333336,81.05,13.883333333333333,65.5448125,2023-10-02
Chakwal,39.194583333333334,22.484166666666667,328.8208333333333,9.84875,2.6433333333333335,89.1375,13.233333333333334,59.618833333333335,2023-10-03
Chakwal,45.27916666666667,25.275000000000002,399.62916666666666,14.217083333333335,3.3975000000000004,86.43333333333334,18.591666666666665,69.6466875,2023-10-04
Chakwal,44.031666666666666,22.81458333333333,407.7708333333333,15.480416666666665,3.8699999999999997,85.57916666666667,25.333333333333332,70.02229166666667,2023-10-05
Chakwal,77.21208333333333,43.201249999999995,518.9041666666666,12.773333333333333,7.135000000000001,105.18333333333334,25.583333333333332,96.42075,2023-10-06
Chakwal,96.69958333333334,50.65083333333334,529.7916666666666,14.677916666666667,9.861666666666666,100.575,41.225,105.12337500000001,2023-10-07
Chakwal,92.40208333333334,49.60041666666667,562.9625,16.897916666666667,8.1325,99.90833333333335,31.079166666666666,106.68960416666665,2023-10-08
Chakwal,86.62166666666667,49.9375,449.15000000000003,8.5575,6.1883333333333335,92.90416666666665,17.833333333333332,91.13933333333334,2023-10-09
Chakwal,47.4275,27.232083333333335,369.6583333333333,10.444583333333332,3.9204166666666667,91.15833333333335,13.229166666666666,67.36675,2023-10-10
Chakwal,26.737083333333334,17.012916666666666,408.625,13.447083333333333,4.251666666666667,91.30416666666667,2.8375,63.514520833333336,2023-10-11
Chakwal,45.21625,29.058750000000003,493.1333333333334,11.851666666666667,5.452500000000001,99.10416666666667,3.7875,80.304875,2023-10-12
Chakwal,52.62041666666667,32.456250000000004,410.85833333333335,5.998333333333334,8.12125,125.16666666666667,9.191666666666666,77.043125,2023-10-13
Chakwal,50.85666666666666,30.443749999999998,428.41249999999997,10.7975,7.01125,87.4875,15.804166666666667,75.02606250000001,2023-10-14
Chakwal,41.336666666666666,22.96166666666667,303.30833333333334,7.737916666666667,4.495416666666666,85.69583333333333,21.1375,57.64210416666668,2023-10-15
Chakwal,33.50625,18.2425,234.775,5.639583333333333,3.920833333333333,73.72083333333333,24.02916666666667,46.22625,2023-10-16
Chakwal,57.512499999999996,27.565416666666664,279.90000000000003,8.227916666666667,4.0075,71.08749999999999,50.30833333333334,60.51858333333334,2023-10-17
Chakwal,21.51375,13.375,339.98333333333335,11.774166666666666,2.936666666666667,73.45416666666667,6.25,52.43822916666667,2023-10-18
Chakwal,17.462500000000002,11.909166666666666,428.61666666666673,16.0,3.8033333333333332,81.1125,1.0833333333333333,61.15033333333333,2023-10-19
Chakwal,16.229166666666668,11.143749999999999,423.1333333333334,14.332916666666668,3.1291666666666664,83.98333333333333,0.5916666666666667,60.04733333333334,2023-10-20
Chakwal,30.89708333333333,18.66541666666667,374.73333333333335,11.9975,3.62875,90.3875,9.275,61.52895833333334,2023-10-21
Chakwal,41.670833333333334,23.804166666666664,436.34999999999997,12.8275,4.326666666666667,82.98333333333333,16.304166666666667,71.47408333333334,2023-10-22
Chakwal,32.10791666666667,20.101666666666667,416.7416666666666,14.42375,3.9408333333333334,83.70416666666667,6.695833333333334,65.98941666666667,2023-10-23
Chakwal,29.19333333333333,18.88416666666667,462.50416666666666,17.542083333333334,4.810833333333334,79.96666666666667,4.395833333333333,69.59864583333334,2023-10-24
Chakwal,21.359166666666667,14.274583333333334,391.8625,12.439583333333333,3.2312499999999997,88.41250000000001,1.9875,59.224375,2023-10-25
Chakwal,16.05666666666667,10.931666666666667,440.7916666666667,18.462083333333336,3.4379166666666667,74.53750000000001,0.7333333333333334,61.42977083333334,2023-10-26
Chakwal,35.32458333333333,22.142083333333332,516.3125,19.11916666666667,5.285416666666666,78.89583333333333,5.520833333333333,77.55995833333334,2023-10-27
Chakwal,45.317083333333336,28.02416666666667,522.0083333333333,17.445833333333333,5.3808333333333325,84.69166666666666,7.983333333333333,82.5594375,2023-10-28
Chakwal,76.4775,46.814166666666665,614.1333333333333,17.844583333333333,7.076666666666667,89.84583333333335,13.225,105.26643750000001,2023-10-29
Chakwal,100.47250000000001,61.54416666666666,686.2333333333332,18.369583333333335,7.68,91.68333333333334,16.491666666666667,122.64385416666669,2023-10-30
Chakwal,127.43416666666667,77.59083333333334,701.8791666666666,14.587083333333332,8.171666666666667,96.97500000000001,20.079166666666666,135.15085416666668,2023-10-31
Chakwal,112.25791666666667,70.38416666666667,698.7041666666668,12.606666666666667,7.602083333333333,81.51666666666667,12.366666666666667,126.95214583333335,2023-11-01
Chakwal,80.59916666666668,49.82875000000001,563.4416666666667,11.686666666666667,5.96375,83.37083333333334,10.333333333333334,100.15427083333333,2023-11-02
Chakwal,46.3375,29.000416666666666,478.7291666666667,14.88125,4.415416666666666,76.05,6.954166666666667,77.33383333333333,2023-11-03
Chakwal,33.71041666666667,21.630416666666665,440.6041666666667,13.061250000000001,3.6191666666666666,81.32916666666667,3.658333333333333,68.5325625,2023-11-04
Chakwal,44.19916666666666,27.4075,513.475,15.462916666666667,4.263333333333334,72.82916666666667,6.379166666666666,79.59681250000001,2023-11-05
Chakwal,103.71083333333333,60.04833333333334,625.6583333333333,15.360833333333332,5.5062500000000005,69.24166666666666,21.704166666666666,114.36975000000001,2023-11-06
Chakwal,109.28333333333335,63.25791666666667,573.8666666666667,10.824166666666668,5.315,69.12083333333334,21.912499999999998,110.6848125,2023-11-07
Chakwal,104.05874999999999,60.99125,611.9,18.844166666666666,6.171250000000001,59.46666666666667,22.458333333333332,112.96583333333332,2023-11-08
Chakwal,80.33291666666666,50.4025,556.0749999999999,13.173333333333334,6.50375,75.90416666666667,10.3125,99.02377083333333,2023-11-09
Chakwal,63.45666666666667,40.56125,534.9833333333333,15.748333333333333,5.124583333333333,60.199999999999996,7.358333333333333,88.7654375,2023-11-10
Chakwal,25.3425,16.78875,468.5291666666667,13.437916666666666,3.6008333333333336,70.99583333333334,1.6541666666666668,66.94379166666667,2023-11-11
Chakwal,17.562916666666666,12.124166666666667,498.0833333333333,13.875416666666666,4.00875,80.24583333333334,0.35833333333333334,67.75479166666666,2023-11-12
Chakwal,30.767083333333336,21.294583333333332,583.9208333333333,16.585,5.968333333333334,92.50833333333333,0.8624999999999999,83.78604166666666,2023-11-13
Chakwal,34.803333333333335,24.127916666666668,540.0500000000001,12.280000000000001,5.0945833333333335,93.70416666666667,0.5750000000000001,80.4884375,2023-11-14
Chakwal,27.344583333333333,18.926666666666666,464.4916666666666,14.077083333333333,4.364166666666667,81.19166666666666,0.37916666666666665,68.70308333333334,2023-11-15
Chakwal,36.229166666666664,25.15833333333333,541.3625000000001,16.611666666666668,7.8525,80.9375,0.2833333333333333,80.86804166666667,2023-11-16
Chakwal,35.58208333333334,24.777916666666666,522.8916666666667,13.36875,5.430833333333333,86.95,0.1708333333333333,78.63110416666667,2023-11-17
Chakwal,41.13375,27.97125,601.3708333333333,18.412499999999998,6.772916666666667,69.95,1.3333333333333333,87.91416666666667,2023-11-18
Chakwal,65.00458333333334,43.21458333333334,592.7375000000001,16.392916666666668,6.8525,76.50833333333334,3.6791666666666667,97.30752083333334,2023-11-19
Chakwal,46.6525,31.842083333333335,565.4583333333334,12.661666666666667,5.546250000000001,85.68333333333334,1.3958333333333333,87.26147916666667,2023-11-20
Chakwal,25.48625,17.455000000000002,489.98333333333335,11.084166666666667,4.626666666666667,80.47500000000001,0.8999999999999999,69.9514375,2023-11-21
Chakwal,31.758750000000003,21.97875,620.875,19.106666666666666,6.285833333333334,71.5625,0.3,86.18770833333333,2023-11-22
Chakwal,82.49041666666666,55.24625,821.6374999999999,19.5625,11.316249999999998,78.40833333333333,4.383333333333334,128.72391666666667,2023-11-23
Chakwal,41.619166666666665,27.170416666666668,498.62083333333334,11.61125,5.46,79.19166666666668,5.566666666666666,77.54466666666667,2023-11-24
Chakwal,51.63708333333333,33.989583333333336,666.0333333333333,20.371666666666666,7.308333333333334,61.104166666666664,6.616666666666667,98.23783333333334,2023-11-25
Chakwal,64.97541666666667,44.322916666666664,923.0208333333334,25.063333333333333,13.887916666666667,55.9625,2.9375,130.51808333333335,2023-11-26
Chakwal,52.15291666666667,35.959583333333335,790.0666666666666,18.197916666666668,10.212083333333334,67.70416666666667,1.2208333333333334,111.61714583333334,2023-11-27
Chakwal,55.74791666666667,38.239583333333336,748.5791666666668,19.542916666666667,9.337916666666667,83.39999999999999,1.9375,110.65689583333334,2023-11-28
Chakwal,49.303333333333335,33.78875,663.8583333333333,16.3225,9.202083333333333,73.69583333333334,1.6875,97.98139583333334,2023-11-29
Chakwal,54.06041666666667,36.47666666666667,484.4291666666666,15.730833333333335,4.335,47.75416666666666,1.8583333333333334,78.73864583333334,2023-11-30
Chakwal,39.62416666666667,26.76291666666667,456.6458333333333,10.373333333333333,4.702916666666667,71.19583333333334,0.9791666666666666,71.4561875,2023-12-01
Chakwal,38.33416666666667,26.451666666666668,643.75,16.52958333333333,6.160416666666666,71.85000000000001,0.4041666666666666,90.87214583333333,2023-12-02
Chakwal,33.194583333333334,23.030833333333334,617.7333333333333,13.792083333333332,5.799166666666667,71.67083333333333,0.2791666666666667,85.65945833333335,2023-12-03
Chakwal,34.45458333333334,23.793333333333333,605.4333333333333,15.418750000000001,5.369583333333334,75.94166666666666,0.625,85.58050000000001,2023-12-04
Chakwal,37.02833333333333,25.705833333333334,597.3541666666666,14.186666666666667,6.605,82.67083333333333,0.16666666666666666,86.48287499999999,2023-12-05
Chakwal,45.55708333333333,31.672916666666666,691.4833333333332,13.407083333333333,7.285833333333334,90.16666666666667,0.19583333333333333,100.22193750000001,2023-12-06
Chakwal,47.48500000000001,33.025416666666665,721.1958333333333,14.930416666666668,7.204583333333333,84.825,0.43333333333333335,103.71137500000002,2023-12-07
Chakwal,51.38291666666667,35.739583333333336,730.5458333333332,18.573333333333334,9.49625,82.50416666666666,0.5666666666666667,106.84958333333334,2023-12-08
Chakwal,58.52458333333333,40.607083333333335,735.6208333333334,13.78625,7.497083333333333,86.94583333333333,0.7416666666666667,109.89431250000001,2023-12-09
Chakwal,41.63625,27.92833333333333,520.2416666666667,11.3025,6.166250000000001,78.85833333333333,2.275,79.72689583333333,2023-12-10
Chakwal,64.04041666666667,44.24916666666667,872.4625,21.719583333333333,10.141666666666667,72.96666666666667,1.0291666666666666,125.938875,2023-12-11
Chakwal,74.82833333333333,51.80458333333333,909.15,20.623333333333335,14.665,82.14166666666667,1.1083333333333334,135.4028125,2023-12-12
Chakwal,69.03125,51.62083333333334,913.0208333333334,17.407500000000002,15.087916666666667,91.1875,0.9708333333333333,134.7523125,2023-12-13
Chakwal,59.16708333333333,41.76583333333333,806.9458333333333,15.245,9.207083333333333,94.325,1.9291666666666665,118.66422916666666,2023-12-14
Chakwal,58.37375,39.97125,775.8083333333334,19.009583333333335,9.88625,81.27916666666667,2.0,114.23506250000001,2023-12-15
Chakwal,82.5325,56.39958333333333,916.0416666666666,19.888333333333332,12.835416666666667,76.91666666666667,2.504166666666667,138.4208541666667,2023-12-16
Chakwal,60.27458333333333,39.34583333333333,645.1875,11.160833333333334,7.683333333333334,72.36666666666666,3.9625,99.30110416666668,2023-12-17
Chakwal,39.46541666666667,26.305833333333336,585.6583333333333,9.753333333333332,7.690833333333333,77.64999999999999,2.2041666666666666,85.1159375,2023-12-18
Chakwal,37.35666666666667,25.400000000000002,597.85,10.582083333333333,7.435416666666668,76.6375,1.5208333333333333,85.54481249999999,2023-12-19
Chakwal,36.94291666666667,25.504166666666666,568.1541666666667,11.554166666666667,7.258333333333333,68.54166666666667,0.8833333333333333,81.78447916666667,2023-12-20
