date,hour,District,AQI
11/9/2024,13:00,Chiniot,204.135
11/9/2024,13:00,Dera Ghazi Khan,165.27
11/9/2024,13:00,Faisalabad,193.205
11/9/2024,13:00,Gujranwala,213.6
11/9/2024,13:00,Gujrat,196.14
11/9/2024,13:00,Hafizabad,203.83499999999998
11/9/2024,13:00,Jhang,188.595
11/9/2024,13:00,Jhelum,197.705
11/9/2024,13:00,Kasur,174.795
11/9/2024,13:00,Khanewal,155.885
11/9/2024,13:00,Khushab,187.345
11/9/2024,13:00,Lahore,211.285
11/9/2024,13:00,Layyah,174.66500000000002
11/9/2024,13:00,Lodhran,158.17
11/9/2024,13:00,Mandi Bahuddin,216.36999999999998
11/9/2024,13:00,Mianwali,176.45
11/9/2024,13:00,Multan,162.805
11/9/2024,13:00,Muzaffargarh,174.83
11/9/2024,13:00,Nankana Sahib,174.75499999999997
11/9/2024,13:00,Narowal,181.01000000000002
11/9/2024,13:00,Okara,164.19500000000002
11/9/2024,13:00,Pakpattan,154.985
11/9/2024,13:00,Rahim Yar Khan,143.92000000000002
11/9/2024,13:00,Rajanpur,157.645
11/9/2024,13:00,Rawalpindi,191.57000000000002
11/9/2024,13:00,Sahiwal,157.62
11/9/2024,13:00,Sargodha,202.69
11/9/2024,13:00,Sheikhupura,215.285
11/9/2024,13:00,Sialkot,207.85999999999999
11/9/2024,13:00,Toba Tek Singh,162.55999999999997
11/9/2024,13:00,Vehari,143.885
