Date,Date,Final_aqi
45365,3/14/2024,67.78583333
45366,3/15/2024,84.65958333
45367,3/16/2024,105.3114583
45368,3/17/2024,92.91708333
45369,3/18/2024,105.4375
45370,3/19/2024,122.03625
45371,3/20/2024,105.5802083
45372,3/21/2024,96.86541667
45373,3/22/2024,90.55020833
45374,3/23/2024,85.098125
45375,3/24/2024,107.8704167
45376,3/25/2024,80.31729167
45377,3/26/2024,99.86520833
45378,3/27/2024,82.82625
45379,3/28/2024,78.25770833
45380,3/29/2024,61.181875
45381,3/30/2024,56.715625
45382,3/31/2024,62.63125
45383,4/1/2024,95.00666667
45384,4/2/2024,83.31708333
45385,4/3/2024,58.38958333
45386,4/4/2024,60.15520833
45387,4/5/2024,78.59375
45388,4/6/2024,71.00291667
45389,4/7/2024,81.36770833
45390,4/8/2024,73.98104167
45391,4/9/2024,67.24208333
45392,4/10/2024,68.50604167
45393,4/11/2024,60.011875
45394,4/12/2024,74.229375
45395,4/13/2024,88.06125
45396,4/14/2024,83.75520833
45397,4/15/2024,102.640625
45398,4/16/2024,75.214375
45399,4/17/2024,99.51125
45400,4/18/2024,66.25541667
45401,4/19/2024,76.84125
45402,4/20/2024,78.80104167
45403,4/21/2024,70.47333333
45404,4/22/2024,69.79645833
45405,4/23/2024,77.31458333
45406,4/24/2024,71.00229167
45407,4/25/2024,60.35333333
45408,4/26/2024,67.64395833
45409,4/27/2024,57.75479167
45410,4/28/2024,57.87145833
45411,4/29/2024,71.140625
45412,4/30/2024,62.55479167
45413,5/1/2024,90.13020833
45414,5/2/2024,74.655625
45415,5/3/2024,65.75604167
45416,5/4/2024,70.18625
45417,5/5/2024,74.8175
45418,5/6/2024,77.24895833
45419,5/7/2024,79.131875
45420,5/8/2024,110.1872917
45421,5/9/2024,140.550625
45422,5/10/2024,123.4645833
45423,5/11/2024,93.93208333
45424,5/12/2024,72.88645833
45425,5/13/2024,64.22791667
45426,5/14/2024,72.63229167
45427,5/15/2024,97.43645833
45428,5/16/2024,72.15833333
45429,5/17/2024,73.34145833
45430,5/18/2024,82.87354167
45431,5/19/2024,83.53395833
45432,5/20/2024,64.10458333
45433,5/21/2024,74.31979167
45434,5/22/2024,95.90729167
45435,5/23/2024,108.415
45436,5/24/2024,122.9720833
45437,5/25/2024,70.05979167
45438,5/26/2024,63.004375
45439,5/27/2024,78.07208333
45440,5/28/2024,72.33416667
45441,5/29/2024,69.13229167
45442,5/30/2024,69.18166667
45443,5/31/2024,78.90229167
45444,6/1/2024,86.22458333
45445,6/2/2024,96.29375
45446,6/3/2024,93.10541667
45447,6/4/2024,94.51416667
45448,6/5/2024,90.03604167
45449,6/6/2024,121.51625
45450,6/7/2024,83.09041667
45451,6/8/2024,65.925625
45452,6/9/2024,63.32604167
45453,6/10/2024,72.813125
45454,6/11/2024,79.89104167
45455,6/12/2024,77.069375
45456,6/13/2024,80.22166667
45457,6/14/2024,83.420625
45458,6/15/2024,66.729375
45459,6/16/2024,71.30291667
45460,6/17/2024,76.29270833
45461,6/18/2024,70.64208333
45462,6/19/2024,91.79583333
45463,6/20/2024,92.95
45464,6/21/2024,92.585
45465,6/22/2024,93.15208333
45466,6/23/2024,83.27416667
45467,6/24/2024,104.1789583
45468,6/25/2024,127.9877083
45469,6/26/2024,120.5720833
45470,6/27/2024,110.375
45471,6/28/2024,113.6752083
45472,6/29/2024,100.4147917
45473,6/30/2024,103.89
45474,7/1/2024,91.818125
45475,7/2/2024,90.83229167
45476,7/3/2024,80.419375
45477,7/4/2024,61.81020833
45478,7/5/2024,77.24666667
45479,7/6/2024,73.31375
45480,7/7/2024,93.623125
45481,7/8/2024,87.25375
45482,7/9/2024,106.065
45483,7/10/2024,134.9754167
45484,7/11/2024,120.1133333
45485,7/12/2024,97.75291667
45486,7/13/2024,121.9535417
45487,7/14/2024,135.095625
45488,7/15/2024,133.2789583
45489,7/16/2024,121.2554167
45490,7/17/2024,130.789375
45491,7/18/2024,125.905
45492,7/19/2024,129.4497917
45493,7/20/2024,121.0222917
45494,7/21/2024,121.2439583
45495,7/22/2024,108.801875
45496,7/23/2024,123.8291667
45497,7/24/2024,126.9272917
45498,7/25/2024,109.8995833
45499,7/26/2024,95.018125
45500,7/27/2024,88.08375
45501,7/28/2024,105.073125
45502,7/29/2024,79.75
45503,7/30/2024,90.281875
45504,7/31/2024,94.77145833
45505,8/1/2024,81.48625
45506,8/2/2024,81.72125
45507,8/3/2024,62.11395833
45508,8/4/2024,67.75041667
45509,8/5/2024,71.33020833
45510,8/6/2024,76.04520833
45511,8/7/2024,63.94125
45512,8/8/2024,78.54020833
45513,8/9/2024,77.14020833
45514,8/10/2024,67.87708333
45515,8/11/2024,58.975625
45516,8/12/2024,91.23104167
45517,8/13/2024,114.3441667
45518,8/14/2024,91.75666667
45519,8/15/2024,88.22979167
45520,8/16/2024,62.708125
45521,8/17/2024,71.60229167
45522,8/18/2024,73.225625
45523,8/19/2024,76.20645833
45524,8/20/2024,85.950625
45525,8/21/2024,85.39895833
45526,8/22/2024,85.15333333
45527,8/23/2024,111.636875
45528,8/24/2024,117.6435417
45529,8/25/2024,127.9833333
45530,8/26/2024,109.0525
45531,8/27/2024,61.88354167
45532,8/28/2024,71.570625
45533,8/29/2024,68.72583333
45534,8/30/2024,68.683125
45535,8/31/2024,76.310625
45536,9/1/2024,99.01854167
45537,9/2/2024,74.68229167
45538,9/3/2024,83.05104167
45539,9/4/2024,77.1025
45540,9/5/2024,81.34270833
45541,9/6/2024,64.27041667
45542,9/7/2024,105.9408333
45543,9/8/2024,100.98875
45544,9/9/2024,103.2725
45545,9/10/2024,133.9247917
45546,9/11/2024,106.7939583
45547,9/12/2024,91.24916667
45548,9/13/2024,103.0097917
45549,9/14/2024,129.8025
45550,9/15/2024,150.2625
45551,9/16/2024,166.64125
45552,9/17/2024,146.9583333
45553,9/18/2024,150.54875
45554,9/19/2024,58.92625
45555,9/20/2024,115.4795833
45556,9/21/2024,135.4439583
45557,9/22/2024,132.1458333
45558,9/23/2024,136.0129167
45559,9/24/2024,131.0477083
45560,9/25/2024,111.7745833
45561,9/26/2024,100.4022917
45562,9/27/2024,82.89145833
45563,9/28/2024,99.68958333
45564,9/29/2024,115.9258333
45565,9/30/2024,87.91958333
45627,12/1/2024,256.1761
45628,12/2/2024,260.4227
45629,12/3/2024,249.30731
45630,12/4/2024,253.63823
45631,12/5/2024,259.02032
45632,12/6/2024,303.57452
45633,12/7/2024,261.11957
45634,12/8/2024,256.1761
45635,12/9/2024,260.4227
45636,12/10/2024,249.30731
45637,12/11/2024,253.63823
45638,12/12/2024,259.02032
45639,12/13/2024,230.14847
45640,12/14/2024,180.51
45641,12/15/2024,216.69414
45642,12/16/2024,213.43651
45643,12/17/2024,233.87714
45644,12/18/2024,223.0165
45645,12/19/2024,248.54454
45646,12/20/2024,303.57452
45647,12/21/2024,261.11957
45648,12/22/2024,256.1761
45649,12/23/2024,260.4227
45650,12/24/2024,249.30731
45651,12/25/2024,253.63823
45652,12/26/2024,259.02032
45653,12/27/2024,303.57452
45654,12/28/2024,261.11957
45655,12/29/2024,256.1761
45656,12/30/2024,260.4227
45657,12/31/2024,249.30731
45658,1/1/2025,253.63823
45659,1/2/2025,259.02032
45660,1/3/2025,303.57452
45661,1/4/2025,261.11957
45662,1/5/2025,256.1761
45663,1/6/2025,260.4227
45664,1/7/2025,249.30731
45665,1/8/2025,253.63823
45666,1/9/2025,259.02032
45667,1/10/2025,303.57452
45668,1/11/2025,261.11957
45669,1/12/2025,256.1761
45670,1/13/2025,175.3525
45671,1/14/2025,217.04756
45672,1/15/2025,214.17279
45673,1/16/2025,226.63089
45674,1/17/2025,258.4491
45675,1/18/2025,210.7087
45676,1/19/2025,236.82391
45677,1/20/2025,260.4227
45678,1/21/2025,249.30731
45679,1/22/2025,253.63823
45680,1/23/2025,259.02032
45681,1/24/2025,303.57452
45682,1/25/2025,261.11957
45683,1/26/2025,256.1761
45684,1/27/2025,260.4227
45685,1/28/2025,249.30731
45686,1/29/2025,253.63823
45687,1/30/2025,259.02032
45688,1/31/2025,303.57452
45689,2/1/2025,261.11957
45690,2/2/2025,256.1761
45691,2/3/2025,260.4227
45692,2/4/2025,249.30731
45693,2/5/2025,253.63823
45694,2/6/2025,259.02032
45566,10/1/2024,121.9166146
45567,10/2/2024,136.1277604
45568,10/3/2024,142.2465104
45569,10/4/2024,132.0272917
45570,10/5/2024,117.8856771
45571,10/6/2024,94.84739583
45572,10/7/2024,117.0280729
45573,10/8/2024,96.39692708
45574,10/9/2024,72.4546875
45575,10/10/2024,87.02072917
45576,10/11/2024,104.4922396
45577,10/12/2024,132.5305729
45578,10/13/2024,132.0758854
45579,10/14/2024,103.3668229
45580,10/15/2024,132.0396875
45581,10/16/2024,119.2435938
45582,10/17/2024,125.0090104
45583,10/18/2024,140.5396354
45584,10/19/2024,150.0941667
45585,10/20/2024,178.6663021
45586,10/21/2024,169.3951562
45587,10/22/2024,190.9678646
45588,10/23/2024,133.4607292
45589,10/24/2024,112.5957292
45590,10/25/2024,91.69276042
45591,10/26/2024,126.3364583
45592,10/27/2024,139.4194792
45593,10/28/2024,132.9132292
45594,10/29/2024,107.5272917
45595,10/30/2024,89.26901042
45596,10/31/2024,85.52885417
45597,11/1/2024,108.1010417
45598,11/2/2024,150.6090625
45599,11/3/2024,166.0542708
45600,11/4/2024,152.5405729
45601,11/5/2024,181.7685417
45602,11/6/2024,194.6623438
45603,11/7/2024,208.5492708
45604,11/8/2024,221.9152604
45605,11/9/2024,234.7552604
45606,11/10/2024,200.933125
45607,11/11/2024,182.0015286
45608,11/12/2024,199.7433635
45609,11/13/2024,202.414751
45610,11/14/2024,201.0832557
45611,11/15/2024,201.7045663
45612,11/16/2024,203.3004407
45613,11/17/2024,205.8400865
45614,11/18/2024,188.3435259
45615,11/19/2024,199.7433635
45616,11/20/2024,202.414751
45617,11/21/2024,201.0832557
45618,11/22/2024,201.7045663
45619,11/23/2024,203.3004407
45620,11/24/2024,205.8400865
45621,11/25/2024,188.3435259
45622,11/26/2024,199.7433635
45623,11/27/2024,202.414751
45624,11/28/2024,201.0832557
45625,11/29/2024,201.7045663
45626,11/30/2024,203.3004407
45075,5/29/2023,78.37333333
45076,5/30/2023,71.21541667
45077,5/31/2023,53.57520833
45078,6/1/2023,76.14354167
45079,6/2/2023,61.83895833
45080,6/3/2023,59.28333333
45081,6/4/2023,54.42541667
45082,6/5/2023,57.07729167
45083,6/6/2023,58.506875
45084,6/7/2023,63.05958333
45085,6/8/2023,66.72125
45086,6/9/2023,62.36270833
45087,6/10/2023,66.74833333
45088,6/11/2023,72.94875
45089,6/12/2023,78.10895833
45090,6/13/2023,66.54083333
45091,6/14/2023,65.71895833
45092,6/15/2023,66.31104167
45093,6/16/2023,54.92520833
45094,6/17/2023,55.69416667
45095,6/18/2023,57.46729167
45096,6/19/2023,67.78583333
45097,6/20/2023,75.181875
45098,6/21/2023,84.355625
45099,6/22/2023,102.3816667
45100,6/23/2023,96.205
45101,6/24/2023,72.67041667
45102,6/25/2023,65.06979167
45103,6/26/2023,73.1675
45104,6/27/2023,60.94166667
45105,6/28/2023,67.40541667
45106,6/29/2023,62.734375
45107,6/30/2023,75.46020833
45108,7/1/2023,85.8675
45109,7/2/2023,79.18083333
45110,7/3/2023,71.48395833
45111,7/4/2023,73.88604167
45112,7/5/2023,73.675
45113,7/6/2023,119.54375
45114,7/7/2023,84.81625
45115,7/8/2023,79.048125
45116,7/9/2023,52.93916667
45117,7/10/2023,59.6725
45118,7/11/2023,72.90291667
45119,7/12/2023,85.9425
45120,7/13/2023,97.35666667
45121,7/14/2023,75.48125
45122,7/15/2023,75.145
45123,7/16/2023,81.53145833
45124,7/17/2023,77.35
45125,7/18/2023,71.89395833
45126,7/19/2023,76.15729167
45127,7/20/2023,72.086875
45128,7/21/2023,78.37229167
45129,7/22/2023,67.04625
45130,7/23/2023,64.95
45131,7/24/2023,73.24479167
45132,7/25/2023,79.79979167
45133,7/26/2023,79.84083333
45134,7/27/2023,75.23729167
45135,7/28/2023,73.51791667
45136,7/29/2023,82.28979167
45137,7/30/2023,81.34416667
45138,7/31/2023,78.03520833
45139,8/1/2023,94.91083333
45140,8/2/2023,86.83979167
45141,8/3/2023,89.210625
45142,8/4/2023,92.78375
45143,8/5/2023,91.6025
45144,8/6/2023,78.32145833
45145,8/7/2023,89.29083333
45146,8/8/2023,76.76041667
45147,8/9/2023,97.42895833
45148,8/10/2023,92.77520833
45149,8/11/2023,100.088125
45150,8/12/2023,110.9510417
45151,8/13/2023,75.56375
45152,8/14/2023,93.91354167
45153,8/15/2023,96.32104167
45154,8/16/2023,109.96125
45155,8/17/2023,110.9952083
45156,8/18/2023,98.57625
45157,8/19/2023,101.268125
45158,8/20/2023,88.69166667
45159,8/21/2023,107.0485417
45160,8/22/2023,95.99958333
45161,8/23/2023,76.76375
45162,8/24/2023,100.36
45163,8/25/2023,73.76291667
45164,8/26/2023,88.58333333
45165,8/27/2023,83.22291667
45166,8/28/2023,79.39666667
45167,8/29/2023,86.82479167
45168,8/30/2023,110.4710417
45169,8/31/2023,102.3660417
45170,9/1/2023,96.47083333
45171,9/2/2023,100.771875
45172,9/3/2023,94.76354167
45173,9/4/2023,88.236875
45174,9/5/2023,83.47125
45175,9/6/2023,83.56333333
45176,9/7/2023,77.63708333
45177,9/8/2023,89.2125
45178,9/9/2023,95.00875
45179,9/10/2023,95.70916667
45180,9/11/2023,96.85770833
45181,9/12/2023,108.5466667
45182,9/13/2023,104.84375
45183,9/14/2023,96.13875
45184,9/15/2023,84.48666667
45185,9/16/2023,80.17729167
45186,9/17/2023,69.25416667
45187,9/18/2023,69.23395833
45188,9/19/2023,66.11625
45189,9/20/2023,69.193125
45190,9/21/2023,71.94854167
45191,9/22/2023,74.31645833
45192,9/23/2023,69.75354167
45193,9/24/2023,77.29291667
45194,9/25/2023,65.79708333
45195,9/26/2023,77.424375
45196,9/27/2023,73.10458333
45197,9/28/2023,86.26666667
45198,9/29/2023,78.27875
45199,9/30/2023,78.4975
45200,10/1/2023,67.57354167
45201,10/2/2023,76.62104167
45202,10/3/2023,70.47166667
45203,10/4/2023,76.93479167
45204,10/5/2023,84.49395833
45205,10/6/2023,110.1525
45206,10/7/2023,124.9375
45207,10/8/2023,120.73875
45208,10/9/2023,105.3810417
45209,10/10/2023,86.13333333
45210,10/11/2023,83.676875
45211,10/12/2023,91.34083333
45212,10/13/2023,98.95375
45213,10/14/2023,64.81604167
45214,10/15/2023,55.26770833
45215,10/16/2023,47.815
45216,10/17/2023,61.97458333
45217,10/18/2023,72.12416667
45218,10/19/2023,77.64958333
45219,10/20/2023,73.72354167
45220,10/21/2023,82.41708333
45221,10/22/2023,90.10729167
45222,10/23/2023,66.46895833
45223,10/24/2023,69.45333333
45224,10/25/2023,71.01145833
45225,10/26/2023,73.32666667
45226,10/27/2023,83.95770833
45227,10/28/2023,92.245625
45228,10/29/2023,106.7016667
45229,10/30/2023,116.9804167
45230,10/31/2023,120.62625
45231,11/1/2023,98.30458333
45232,11/2/2023,86.195
45233,11/3/2023,75.34666667
45234,11/4/2023,82.39604167
45235,11/5/2023,80.65166667
45236,11/6/2023,99.66229167
45237,11/7/2023,125.9570833
45238,11/8/2023,128.0535417
45239,11/9/2023,112.985625
45240,11/10/2023,94.25875
45241,11/11/2023,86.19270833
45242,11/12/2023,80.924375
45243,11/13/2023,94
45244,11/14/2023,98.3
45245,11/15/2023,86.56458333
45246,11/16/2023,91.69083333
45247,11/17/2023,95.24395833
45248,11/18/2023,90.07708333
45249,11/19/2023,108.625625
45250,11/20/2023,116.055625
45251,11/21/2023,116.1710417
45252,11/22/2023,129.9095833
45253,11/23/2023,137.4727083
45254,11/24/2023,113.6735417
45255,11/25/2023,114.3714583
45256,11/26/2023,156.63
45257,11/27/2023,86.68458333
45258,11/28/2023,107.7229167
45259,11/29/2023,105.6075
45260,11/30/2023,84.96125
45261,12/1/2023,105.806875
45262,12/2/2023,115.7952083
45263,12/3/2023,118.2522917
45264,12/4/2023,138.5529167
45265,12/5/2023,135.2404167
45266,12/6/2023,131.9870833
45267,12/7/2023,129.793125
45268,12/8/2023,140.6722917
45269,12/9/2023,169.3927083
45270,12/10/2023,135.1277083
45271,12/11/2023,161.69125
45272,12/12/2023,152.0102083
45273,12/13/2023,134.636875
45274,12/14/2023,161.7085417
45275,12/15/2023,170.7908333
45276,12/16/2023,145.663125
45277,12/17/2023,131.8658333
45278,12/18/2023,136.285
45279,12/19/2023,145.1733333
45280,12/20/2023,182.4564583
45281,12/21/2023,178.951875
45282,12/22/2023,196.2716667
45283,12/23/2023,156.5964583
45284,12/24/2023,153.589375
45285,12/25/2023,172.0033333
45286,12/26/2023,171.7075
45287,12/27/2023,192.709375
45288,12/28/2023,234.1310417
45289,12/29/2023,246.9285417
45290,12/30/2023,250.1320833
45291,12/31/2023,277.803125
45292,1/1/2024,307.566875
45293,1/2/2024,329.4002083
45294,1/3/2024,266.61125
45295,1/4/2024,264.8641667
45296,1/5/2024,269.8252083
45297,1/6/2024,282.0777083
45298,1/7/2024,315.4070833
45299,1/8/2024,277.236875
45300,1/9/2024,272.7695833
45301,1/10/2024,264.43125
45302,1/11/2024,272.615
45303,1/12/2024,298.871875
45304,1/13/2024,267.5220833
45305,1/14/2024,274.2260417
45306,1/15/2024,310.9375
45307,1/16/2024,300.965
45308,1/17/2024,242.985625
45309,1/18/2024,258.9014583
45310,1/19/2024,324.4883333
45311,1/20/2024,301.7670833
45312,1/21/2024,314.4647917
45313,1/22/2024,266.279375
45314,1/23/2024,248.86125
45315,1/24/2024,225.935625
45316,1/25/2024,255.0639583
45317,1/26/2024,160.2991667
45318,1/27/2024,174.00625
45319,1/28/2024,190.956875
45320,1/29/2024,159.7060417
45321,1/30/2024,81.40020833
45322,1/31/2024,85.019375
45323,2/1/2024,82.29541667
45324,2/2/2024,90.91020833
45325,2/3/2024,97.6575
45326,2/4/2024,93.57
45327,2/5/2024,110.4254167
45328,2/6/2024,118.206875
45329,2/7/2024,101.115
45330,2/8/2024,113.9702083
45331,2/9/2024,117.693125
45332,2/10/2024,128.7202083
45333,2/11/2024,137.3560417
45334,2/12/2024,143.62875
45335,2/13/2024,117.8014583
45336,2/14/2024,119.0010417
45337,2/15/2024,127.9608333
45338,2/16/2024,134.141875
45339,2/17/2024,135.05875
45340,2/18/2024,81.499375
45341,2/19/2024,81.975
45342,2/20/2024,68.99541667
45343,2/21/2024,81.999375
45344,2/22/2024,74.28583333
45345,2/23/2024,74.71333333
45346,2/24/2024,77.93375
45347,2/25/2024,91.75708333
45348,2/26/2024,93.16333333
45349,2/27/2024,89.57416667
45350,2/28/2024,93.35833333
45351,2/29/2024,109.6829167
45352,3/1/2024,69.27125
45353,3/2/2024,59.89770833
45354,3/3/2024,78.84791667
45355,3/4/2024,87.395625
45356,3/5/2024,90.59958333
45357,3/6/2024,99.07645833
45358,3/7/2024,93.14354167
45359,3/8/2024,93.94229167
45360,3/9/2024,84.21208333
45361,3/10/2024,96.615
45362,3/11/2024,89.766875
45363,3/12/2024,71.81145833
45364,3/13/2024,80.24520833
45365,3/14/2024,67.676875
45366,3/15/2024,71.685625
45367,3/16/2024,72.24583333
45368,3/17/2024,82.11708333
45369,3/18/2024,81.21145833
45370,3/19/2024,77.66270833
45371,3/20/2024,76.86583333
45372,3/21/2024,97.42020833
45373,3/22/2024,85.0525
45374,3/23/2024,78.63708333
45375,3/24/2024,79.34854167
45376,3/25/2024,68.89104167
45377,3/26/2024,77.740625
45378,3/27/2024,81.28520833
45379,3/28/2024,68.53583333
45380,3/29/2024,51.61145833
45381,3/30/2024,48.899375
45382,3/31/2024,64.44083333
45383,4/1/2024,74.22270833
45384,4/2/2024,60.224375
45385,4/3/2024,49.84979167
45386,4/4/2024,55.93979167
45387,4/5/2024,65.59583333
45388,4/6/2024,55.485
45389,4/7/2024,57.585625
45390,4/8/2024,58.19125
45391,4/9/2024,60.93604167
45392,4/10/2024,55.98625
45393,4/11/2024,57.98229167
45394,4/12/2024,60.62333333
45395,4/13/2024,79.28125
45396,4/14/2024,79.90791667
45397,4/15/2024,77.61125
45398,4/16/2024,71.39208333
45399,4/17/2024,68.52604167
45400,4/18/2024,52.62145833
45401,4/19/2024,63.32666667
45402,4/20/2024,76.21479167
45403,4/21/2024,58.485
45404,4/22/2024,61.68875
45405,4/23/2024,61.60666667
45406,4/24/2024,62.52
45407,4/25/2024,55.9325
45408,4/26/2024,59.57604167
45409,4/27/2024,53.72604167
45410,4/28/2024,52.21208333
45411,4/29/2024,63.24333333
45412,4/30/2024,56.44458333
45413,5/1/2024,68.56104167
45414,5/2/2024,71.02791667
45415,5/3/2024,59.37083333
45416,5/4/2024,68.12395833
45417,5/5/2024,68.85395833
45418,5/6/2024,67.18416667
45419,5/7/2024,66.203125
45420,5/8/2024,79.24333333
45421,5/9/2024,113.834375
45422,5/10/2024,102.3810417
45423,5/11/2024,77.37958333
45424,5/12/2024,69.706875
45425,5/13/2024,61.91
45426,5/14/2024,59.09958333
45427,5/15/2024,72.453125
45428,5/16/2024,59.02916667
45429,5/17/2024,61.16270833
45430,5/18/2024,66.58104167
45431,5/19/2024,70.42541667
45432,5/20/2024,51.79354167
45433,5/21/2024,63.330625
45434,5/22/2024,68.96666667
45435,5/23/2024,101.353125
45436,5/24/2024,99.089375
45437,5/25/2024,62.89020833
45438,5/26/2024,57.12520833
45439,5/27/2024,64.95375
45440,5/28/2024,56.950625
45441,5/29/2024,56.3625
45442,5/30/2024,64.94083333
45443,5/31/2024,61.74875
45444,6/1/2024,62.331875
45445,6/2/2024,84.51666667
45446,6/3/2024,74.13166667
45447,6/4/2024,77.94833333
45448,6/5/2024,66.90541667
45449,6/6/2024,86.2525
